0100464
0109371
0134795
0139480
0174363
0120538
0158744
0188199
0133646
0156678
0122512
0117168
0134505
0162251
0173085
0115454
0119866
0112249
0123971
0185781
0158411
0168357
0120652
0117902
0139300
0188854
0142673
0163508
0154423
0179005
0186067
0199340
0177330
0180093
0159429
0137679
0146714
0116834
0168239
0136303
0137496
0182604
0196198
0123173
0123116
0158726
0144667
0150404
0126919
0173496
0163228
0103714
0135671
0168413
0173358
0162704
0188689
0183506
0141771
0150525
0141795
0142968
0137073
0185428
0183726
0176479
0160872
0114008
0123694
0122169
0123657
0131127
0198051
0153980
0167693
0102157
0187635
0116065
0194023
0130424
0178174
0118051
0111282
0122816
0162902
0109727
0139212
0150589
0155458
0167827
0195031
0155419
0190501
0123429
0138497
0105488
0115824
0122844
0158560
0166094
0119153
0171391
0108355
0189478
0116039
0196878
0131832
0153114
0116842
0156263
0132850
0114232
0135883
0179873
0164900
0103645
0178453
0132995
0106780
0199620
0196651
0183457
0182376
0178964
0161200
0163613
0185676
0144702
0115321
0198357
0136416
0120557
0130678
0123048
0120818
0117964
0197836
0146865
0125107
0132717
0188219
0194956
0110809
0101084
0139437
0152968
0173286
0168489
0113013
0108184
0121400
0174886
0195236
0186277
0170636
0115564
0112828
0177857
0180308
0198130
0169007
0142609
0166987
0125762
0147122
0184446
